variableMetadata	accession	description	uniprot_id	limmaM_WT.LAT_diff	limmaM_WT.LAT_BH	limmaM_WT.LAT_signif	limmaF_WT.LAT_diff	limmaF_WT.LAT_BH	limmaF_WT.LAT_signif	limmaWT_M.F_diff_LAT	limmaWT_M.F_BH_LAT	limmaWT_M.F_signif_LAT	limmaLAT_M.F_diff	limmaLAT_M.F_BH	limmaLAT_M.F_signif	limma2ways_WT.MX2_diff	limma2ways_WT.MX2_BH	limma2ways_WT.MX2_signif	limma2ways_M.F_diff_MX2	limma2ways_M.F_BH_MX2	limma2ways_M.F_signif_MX2	OPLSDA_VIP-pred_LAT	OPLSDA_VIP-pred_MX2	biosign_plsda_LAT	biosign_forest_LAT	biosign_svm_LAT	biosign_plsda_MX2	biosign_forest_MX2	biosign_svm_MX2
Q99LX0_Protein/nucleic acid deg.	sp|Q99LX0|PARK7_MOUSE	Protein/nucleic acid deglycase DJ-1  OS=Mus musculus (Mouse) GN=Park7 PE=1 SV=1	Q99LX0	-0.0373704872626028	0.838285219538927	0	-0.0525760168370368	0.748133672794205	0	-0.149737216359302	0.249194860402686	0	-0.164942745933736	0.0341003246063487	1	-0.0517203288297701	0.660944547135861	0	-0.0629356056251318	0.449624896151957	0	0.680336471898253	0.698963599288864	E	E	E	E	E	E
P21981_Protein-glutamine gamma-.	sp|P21981|TGM2_MOUSE	Protein-glutamine gamma-glutamyltransferase 2  OS=Mus musculus (Mouse) GN=Tgm2 PE=1 SV=4	P21981	-0.0820058803470864	0.753401525798664	0	0.144692169539361	0.330614596725379	0	0.302181047140017	0.0286448304176009	1	0.528879097026465	0.000731442445649602	1	0.0198418656025439	0.944416756053354	0	0.262601377659323	0.00195272064931175	1	0.53361854674064	0.247616026668218	E	E	E	E	E	E
P52196_Thiosulfate sulfurtransf.	sp|P52196|THTR_MOUSE	Thiosulfate sulfurtransferase  OS=Mus musculus (Mouse) GN=Tst PE=1 SV=3	P52196	-0.00462714414042864	0.977766940127313	0	-0.176975486642018	0.0235263385752984	1	0.405755400077837	6.75024940543201e-06	1	0.233407057576247	0.00171023298054404	1	-0.0339904412310617	0.222999153795226	0	0.40859759998488	4.52483641054013e-13	1	0.711143367943006	0.156319486481036	E	E	E	E	E	E
P97742_Carnitine O-palmitoyltra.	sp|P97742|CPT1A_MOUSE	Carnitine O-palmitoyltransferase 1, liver isoform  OS=Mus musculus (Mouse) GN=Cpt1a PE=1 SV=4	P97742	0.0973207145158987	0.695897075574279	0	0.357911258372571	0.0158953708477482	1	-0.163862341436488	0.0935020830591819	0	0.0967282024201843	0.491879791693265	0	0.157082378903741	0.0663047940470666	0	-0.223091279913668	0.00272988459557168	1	2.26346407041499	1.2714463915447	E	E	E	E	E	E
P57776_Elongation factor 1-delta	sp|P57776|EF1D_MOUSE	Elongation factor 1-delta  OS=Mus musculus (Mouse) GN=Eef1d PE=1 SV=3	P57776	-0.0490005111390417	0.748858057017518	0	-0.0950815032435095	0.171551428796229	0	0.0917571769531911	0.149394135280425	0	0.0456761848487233	0.542823341630948	0	-0.0691060947179309	0.114928322170919	0	0.0985508534245305	0.00784598563720779	1	1.6441043043906	1.45971266966179	E	E	E	E	E	E
O08756_3-hydroxyacyl-CoA dehydr.	sp|O08756|HCD2_MOUSE	3-hydroxyacyl-CoA dehydrogenase type-2  OS=Mus musculus (Mouse) GN=Hsd17b10 PE=1 SV=4	O08756	0.0818539748930718	0.712315015286688	0	-0.0847823038676729	0.218068359439833	0	-0.16943368196964	0.0194917755394986	1	-0.336069960730384	0.00564969154184364	1	-0.0654485129374933	0.294686838694481	0	-0.0941291820349086	0.0511853255124558	0	0.30464778905336	1.13132427240592	E	E	E	E	E	E
Q3TXS7_26S proteasome non-ATPas.	sp|Q3TXS7|PSMD1_MOUSE	26S proteasome non-ATPase regulatory subunit 1  OS=Mus musculus (Mouse) GN=Psmd1 PE=1 SV=1	Q3TXS7	0.0687472003733269	0.85242685504518	0	0.509516418260429	0.0709506292432426	0	-0.37625502894544	0.0818614671589142	0	0.0645141889416614	0.777978519638097	0	0.202974695665571	0.177558342439391	0	-0.363203734791448	0.00530841920188275	1	1.70676876027467	1.04628243917855	E	E	E	E	E	E
P36552_Oxygen-dependent copropo.	sp|P36552|HEM6_MOUSE	Oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial  OS=Mus musculus (Mouse) GN=Cpox PE=1 SV=2	P36552	0.0668991151116138	0.879724074828085	0	-0.0309102974529054	0.858455693137532	0	0.0529118171598881	0.621046865349659	0	-0.0448975954046311	0.858057352476552	0	0.0720716332480364	0.518266890757385	0	0.113387175573546	0.150333972199162	0	0.294418410243023	0.66378615485741	E	E	E	E	E	E
P40124_Adenylyl cyclase-associa.	sp|P40124|CAP1_MOUSE	Adenylyl cyclase-associated protein 1  OS=Mus musculus (Mouse) GN=Cap1 PE=1 SV=4	P40124	0.0208864621628742	0.917806821319919	0	0.165059262033104	0.17530508660115	0	0.131725968285828	0.219577901033045	0	0.275898768156058	0.00428639916685242	1	0.0548274493808734	0.567461880107781	0	0.14327978332879	0.021223718670527	1	1.06271333493966	0.586251759380816	E	E	E	E	E	E
Q9WTP6_Adenylate kinase 2, mito.	sp|Q9WTP6|KAD2_MOUSE	Adenylate kinase 2, mitochondrial  OS=Mus musculus (Mouse) GN=Ak2 PE=1 SV=5	Q9WTP6	0.0319406494830723	0.859711453781949	0	-0.159551407690358	0.0653209780881451	0	0.0873994721448312	0.288459464554064	0	-0.104092585028599	0.154041514878627	0	-0.08186715198595	0.14807496301716	0	0.0829698051823229	0.0713632086663294	0	0.960350029392401	1.18405324075967	E	E	E	E	E	E
Q791V5_Mitochondrial carrier ho.	sp|Q791V5|MTCH2_MOUSE	Mitochondrial carrier homolog 2  OS=Mus musculus (Mouse) GN=Mtch2 PE=1 SV=1	Q791V5	-0.00857241971838363	0.974953156543705	0	-0.0598983670996596	0.525842062868799	0	0.0486602227128046	0.485821662285816	0	-0.00266572466847137	0.980613735913013	0	-0.0527517956242107	0.352935614379362	0	0.0946800744666447	0.0421478395628881	1	0.436539067603842	0.829324315616112	E	E	E	E	E	E
P62196_26S proteasome regulator.	sp|P62196|PRS8_MOUSE	26S proteasome regulatory subunit 8  OS=Mus musculus (Mouse) GN=Psmc5 PE=1 SV=1	P62196	0.0472840621835005	0.748858057017518	0	-0.033948363233673	0.64501590773324	0	0.128343948829375	0.0216376008158299	1	0.0471115234122017	0.585674481208145	0	0.0232624314752528	0.741695987579329	0	0.129694403846834	0.000981813048191954	1	0.0727818197321081	0.43701811905933	E	E	E	E	E	E
P23492_Purine nucleoside phosph.	sp|P23492|PNPH_MOUSE	Purine nucleoside phosphorylase  OS=Mus musculus (Mouse) GN=Pnp PE=1 SV=2	P23492	-0.0101573424050301	0.974953156543705	0	-0.0752532590884378	0.39661109227606	0	0.444808969526608	7.25079439408515e-05	1	0.379713052843201	0.000308990843860435	1	0.0282492574242603	0.879770871835717	0	0.448683190395606	8.7107006012565e-11	1	0.234996673598174	0.391864284639398	E	E	E	E	E	E
Q64105_Sepiapterin reductase	sp|Q64105|SPRE_MOUSE	Sepiapterin reductase  OS=Mus musculus (Mouse) GN=Spr PE=1 SV=1	Q64105	0.00433773912118696	0.980026415572238	0	-0.217258732383566	0.013563437955069	1	0.182894964330071	0.00608559229740996	1	-0.0387015071746823	0.586117285395086	0	-0.205825616300036	4.56329321134697e-05	1	0.182316103499168	3.3156012435806e-05	1	1.60609549967015	2.07281630205182	E	E	E	E	E	E
Q9JIF7_Coatomer subunit beta	sp|Q9JIF7|COPB_MOUSE	Coatomer subunit beta  OS=Mus musculus (Mouse) GN=Copb1 PE=1 SV=1	Q9JIF7	-0.0917170943906562	0.699588351554391	0	0.365035913948795	0.0239426300698465	1	-0.350557554575591	0.00757198056248018	1	0.10619545376386	0.377196862520054	0	0.0381852612577589	0.687711839168585	0	-0.288556865402175	0.000782738887299788	1	1.39407597969952	0.272438493991449	E	E	E	E	E	E
Q8VCM7_Fibrinogen gamma chain	sp|Q8VCM7|FIBG_MOUSE	Fibrinogen gamma chain  OS=Mus musculus (Mouse) GN=Fgg PE=1 SV=1	Q8VCM7	-0.00945309643894277	0.976995720031254	0	-0.0240502677832914	0.82644945176699	0	-0.0339814426201386	0.738255317275084	0	-0.0485786139644873	0.64123989918483	0	0.100081530771373	0.275761936480947	0	-0.0954923689667595	0.196361681490569	0	0.485424741377363	0.740951933864756	E	E	E	E	E	E
O35728_Cytochrome P450 4A14	sp|O35728|CP4AE_MOUSE	Cytochrome P450 4A14  OS=Mus musculus (Mouse) GN=Cyp4a14 PE=1 SV=1	O35728	1.23418112892087	0.748858057017518	0	-0.32688370406856	0.713690044414621	0	2.54798296661507	0.0487610080474727	1	0.98691813362564	0.532379935321507	0	0.815108381541094	0.40900098058537	0	2.2929643883622	0.00131460520517923	1	0.194615412432503	0.90395868654542	E	E	D	E	E	C
Q9D6Y7_Mitochondrial peptide me.	sp|Q9D6Y7|MSRA_MOUSE	Mitochondrial peptide methionine sulfoxide reductase  OS=Mus musculus (Mouse) GN=Msra PE=1 SV=1	Q9D6Y7	-0.0361303389861583	0.839990445136415	0	-0.174424547298166	0.0386402618771168	1	0.132660161984948	0.0749749855940555	0	-0.0056340463270601	0.951687498276919	0	-0.066958164687982	0.186205559817732	0	0.162616705098753	0.00052570657072593	1	1.60941265994622	0.716554170821266	E	E	E	E	E	E
Q99MZ7_Peroxisomal trans-2-enoy.	sp|Q99MZ7|PECR_MOUSE	Peroxisomal trans-2-enoyl-CoA reductase  OS=Mus musculus (Mouse) GN=Pecr PE=1 SV=1	Q99MZ7	0.0722148751240432	0.62370918459399	0	-0.0837831208898834	0.447657263072526	0	0.129106491048322	0.0620645903526222	0	-0.0268915049656044	0.809672921046887	0	-0.00476737579807107	0.872795088909438	0	0.144636234578499	0.000594961023109137	1	0.126026106163161	0.190544227183066	E	E	E	E	E	E
Q60864_Stress-induced-phosphopr.	sp|Q60864|STIP1_MOUSE	Stress-induced-phosphoprotein 1  OS=Mus musculus (Mouse) GN=Stip1 PE=1 SV=1	Q60864	-0.0275958238135452	0.873387084764635	0	-0.00950180922334098	0.934049085832446	0	0.252751519543374	0.00176711959225395	1	0.270845534133578	0.00569850137628151	1	-0.0269883554058516	0.660944547135861	0	0.170429198472277	0.00141605990215978	1	0.133563511324209	0.134230165441905	E	E	E	E	E	E
Q9DB20_ATP synthase subunit O, .	sp|Q9DB20|ATPO_MOUSE	ATP synthase subunit O, mitochondrial  OS=Mus musculus (Mouse) GN=Atp5o PE=1 SV=1	Q9DB20	0.0512846199466139	0.773670556121794	0	-0.196278959355574	0.0331163682158093	1	0.154389585153424	0.0616364117609716	0	-0.0931739941487635	0.277044668434926	0	-0.0882682412169054	0.119838107370093	0	0.169561538893301	0.000874966381886747	1	0.958587132510938	1.01741344911265	E	E	E	E	E	E
Q9JMH6_Thioredoxin reductase 1,.	sp|Q9JMH6|TRXR1_MOUSE	Thioredoxin reductase 1, cytoplasmic  OS=Mus musculus (Mouse) GN=Txnrd1 PE=1 SV=3	Q9JMH6	-0.031291018506785	0.792405166690751	0	-0.10209409815571	0.100029929663175	0	0.0201926942731703	0.668928217369597	0	-0.0506103853757551	0.48067428236583	0	-0.0231286851767543	0.660944547135861	0	0.00963778944432292	0.79577492961138	0	2.03892088326096	0.583500271913341	E	E	E	E	E	E
Q9DBB8_Trans-1,2-dihydrobenzene.	sp|Q9DBB8|DHDH_MOUSE	Trans-1,2-dihydrobenzene-1,2-diol dehydrogenase  OS=Mus musculus (Mouse) GN=Dhdh PE=1 SV=1	Q9DBB8	0.0700194651457586	0.707794780668701	0	-0.0970113002514914	0.184684195857553	0	0.0951328650267413	0.234564013434869	0	-0.0718979003705087	0.267331058256067	0	-0.0237547668565696	0.736982619508029	0	0.0725904860376652	0.168002903874992	0	0.386786752569973	0.0016332625562567	E	E	E	E	E	E
Q91X72_Hemopexin	sp|Q91X72|HEMO_MOUSE	Hemopexin  OS=Mus musculus (Mouse) GN=Hpx PE=1 SV=2	Q91X72	-0.128828427505741	0.776215407910458	0	-0.0392223467141335	0.826529146245868	0	-0.11026621260639	0.605759765022223	0	-0.0206601318147825	0.908192263837406	0	-0.0479621830343824	0.803998842964636	0	-0.169200518824507	0.126242378041556	0	0.572538898071992	0.402986390188307	E	E	E	E	E	E
Q8CFX1_GDH/6PGL endoplasmic bif.	sp|Q8CFX1|G6PE_MOUSE	GDH/6PGL endoplasmic bifunctional protein  OS=Mus musculus (Mouse) GN=H6pd PE=1 SV=2	Q8CFX1	0.0158552542463433	0.974953156543705	0	0.305561262852528	0.0084443767744136	1	-0.432346707065264	0.000216464103582064	1	-0.142640698459079	0.328502000437185	0	0.0876001258711909	0.168234332410079	0	-0.489267781241779	5.43148953856153e-09	1	1.2658835112285	0.434560542816632	E	E	E	E	E	E
Q99P30_Peroxisomal coenzyme A d.	sp|Q99P30|NUDT7_MOUSE	Peroxisomal coenzyme A diphosphatase NUDT7  OS=Mus musculus (Mouse) GN=Nudt7 PE=1 SV=2	Q99P30	-0.0648972840856743	0.862218005925082	0	0.182107231002416	0.481097462014894	0	-1.41361040209059	2.66379061232185e-06	1	-1.1666058870025	0.000169686857032452	1	-0.0339503422081222	0.921825592964241	0	-1.37686488731794	2.59146936877252e-13	1	0.0691632609186827	0.284948083820391	E	E	E	E	E	E
P50136_2-oxoisovalerate dehydro.	sp|P50136|ODBA_MOUSE	2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial  OS=Mus musculus (Mouse) GN=Bckdha PE=1 SV=1	P50136	0.0924800450919285	0.62370918459399	0	-0.0319895048608494	0.7451082986938	0	0.22473666024035	0.00713653099748782	1	0.100267110287572	0.256460880561606	0	0.0956263441316985	0.135206634194668	0	0.210896201287571	8.08555543695385e-05	1	0.359892729209852	1.07353215568634	E	E	E	E	E	E
P19639_Glutathione S-transferas.	sp|P19639|GSTM3_MOUSE	Glutathione S-transferase Mu 3  OS=Mus musculus (Mouse) GN=Gstm3 PE=1 SV=2	P19639	0.467488380196773	0.62370918459399	0	0.475406355758825	0.100833587467482	0	0.0959766853002044	0.784921999857961	0	0.103894660862256	0.793337409638589	0	0.227557370210938	0.343169409634998	0	-0.0119725611749892	0.92643876754624	0	1.7284939543152	0.980847533501004	E	E	E	E	E	E
O08573_Galectin-9	sp|O08573|LEG9_MOUSE	Galectin-9  OS=Mus musculus (Mouse) GN=Lgals9 PE=1 SV=1	O08573	-0.0272343980858736	0.887627703219041	0	0.0179813173463792	0.851444214613755	0	0.170084452160349	0.0350626344937392	1	0.215300167592602	0.0119973714625257	1	-0.018483369950836	0.694323924108468	0	0.182845677900506	0.000123144927137834	1	0.0267460902511957	0.0178478465663151	E	E	E	E	E	E
P46471_26S proteasome regulator.	sp|P46471|PRS7_MOUSE	26S proteasome regulatory subunit 7  OS=Mus musculus (Mouse) GN=Psmc2 PE=1 SV=5	P46471	-0.0764346142450272	0.670162975392028	0	-0.0915568662464885	0.217270723233601	0	0.0491531026032952	0.384798304470281	0	0.0340308506018339	0.738603939926616	0	-0.0159801671363837	0.732303101531284	0	0.0876029266891081	0.0208797019518228	1	1.79163510881269	0.329288317099657	E	E	E	E	E	E
Q8BK48_Pyrethroid hydrolase Ces.	sp|Q8BK48|EST2E_MOUSE	Pyrethroid hydrolase Ces2e  OS=Mus musculus (Mouse) GN=Ces2e PE=1 SV=1	Q8BK48	-0.102312955395199	0.794786886603004	0	-0.0238861662132734	0.93393066700417	0	-0.128080145337162	0.320110221005154	0	-0.0496533561552361	0.863684896789337	0	0.00559398273655631	0.975447023174039	0	-0.0037928943547243	0.97067570051585	0	0.697008635508516	0.0421661280020327	E	E	E	E	E	E
Q922Q1_Mitochondrial amidoxime .	sp|Q922Q1|MARC2_MOUSE	Mitochondrial amidoxime reducing component 2  OS=Mus musculus (Mouse) GN=Marc2 PE=1 SV=1	Q922Q1	0.0648018830606567	0.759735396486121	0	-0.0410696832565307	0.674965894208393	0	0.262768857964225	0.00105767393417829	1	0.156897291647038	0.204172545054479	0	0.0574999006314165	0.48194778388943	0	0.305309343852034	3.68867031718201e-07	1	0.0334357497667375	0.603032847547727	E	E	E	E	E	E
Q9JMD3_START domain-containing .	sp|Q9JMD3|STA10_MOUSE	START domain-containing protein 10  OS=Mus musculus (Mouse) GN=Stard10 PE=1 SV=1	Q9JMD3	-0.00217856500685443	0.992737585950781	0	0.0268254722363075	0.773835544115127	0	-0.0674537119668024	0.367202163916729	0	-0.0384496747236405	0.541177555499321	0	0.00892566556406393	0.888213429815818	0	-0.0592993378808302	0.228137683494014	0	0.118059019875816	0.119533199880814	E	E	E	E	E	E
P07759_Serine protease inhibito.	sp|P07759|SPA3K_MOUSE	Serine protease inhibitor A3K  OS=Mus musculus (Mouse) GN=Serpina3k PE=1 SV=2	P07759	-0.00559942628044041	0.988891367025898	0	-0.0462012699435235	0.899466260195861	0	-0.499900443128517	0.0222121060831237	1	-0.5405022867916	0.0118807570021982	1	-0.101254019461127	0.670421868648811	0	-0.539502027809441	0.000123944779146731	1	0.45070355805884	0.656915466110333	E	E	E	E	E	E
Q3TNA1_Xylulose kinase	sp|Q3TNA1|XYLB_MOUSE	Xylulose kinase  OS=Mus musculus (Mouse) GN=Xylb PE=1 SV=1	Q3TNA1	-0.0145254745967023	0.949174818000307	0	-0.0302951433898748	0.729889471168558	0	0.00497882319436016	0.956031022900412	0	-0.0107908455988124	0.892202648171714	0	0.0195591975150364	0.739918169294539	0	-0.0475589718301741	0.271999377543187	0	0.160020875310313	0.649203174400621	E	E	E	E	E	E
P17742_Peptidyl-prolyl cis-tran.	sp|P17742|PPIA_MOUSE	Peptidyl-prolyl cis-trans isomerase A  OS=Mus musculus (Mouse) GN=Ppia PE=1 SV=2	P17742	-0.00158992103604305	0.994987123308086	0	-0.0147353592328621	0.93393066700417	0	-0.0518382347081605	0.641731422739167	0	-0.0649836729049795	0.436953657020217	0	-0.139952172432331	0.0826136341686057	0	-0.0393885259624795	0.637400219332184	0	0.00961712605805581	1.5811675070035	E	E	E	E	E	E
P35700_Peroxiredoxin-1	sp|P35700|PRDX1_MOUSE	Peroxiredoxin-1  OS=Mus musculus (Mouse) GN=Prdx1 PE=1 SV=1	P35700	-0.00959644823681316	0.967507245250894	0	-0.143436879443495	0.0450403687053135	1	0.20258812613082	0.006860710605051	1	0.0687476949241379	0.244121020646433	0	-0.0728433172900473	0.119712136042362	0	0.214801020321897	8.76767977413233e-06	1	1.38043683552248	0.958718061902256	E	E	E	E	E	E
P18242_Cathepsin D	sp|P18242|CATD_MOUSE	Cathepsin D  OS=Mus musculus (Mouse) GN=Ctsd PE=1 SV=1	P18242	0.0254571381753976	0.923118773757611	0	-0.154486902460256	0.190480687717447	0	0.0423840011072585	0.628047802020528	0	-0.137560039528395	0.332496295793486	0	-0.129481988242468	0.0725568543489439	0	0.00465632226476842	0.892572728969718	0	0.613180823779673	1.70864163240277	E	E	E	E	E	E
Q9DCM2_Glutathione S-transferas.	sp|Q9DCM2|GSTK1_MOUSE	Glutathione S-transferase kappa 1  OS=Mus musculus (Mouse) GN=Gstk1 PE=1 SV=3	Q9DCM2	0.135654049749512	0.598743337026362	0	0.0648247069994348	0.57367457216946	0	0.157032459377206	0.0775033110322172	0	0.0862031166271287	0.465109426608502	0	0.0546323196536385	0.444930523780794	0	0.185150485530453	0.000310538741685383	1	1.23612850555582	0.722764861806118	E	E	E	E	E	E
Q924Y0_Gamma-butyrobetaine diox.	sp|Q924Y0|BODG_MOUSE	Gamma-butyrobetaine dioxygenase  OS=Mus musculus (Mouse) GN=Bbox1 PE=1 SV=1	Q924Y0	-0.111555991739699	0.743407478170296	0	-0.0449556785266481	0.691192656075629	0	-0.293947675690823	0.00167950143759495	1	-0.227347362477772	0.22618972881781	0	-0.0485120839920157	0.682809986247394	0	-0.202377160335541	0.00369095952708601	1	0.937561649392003	0.686845599939908	E	E	E	E	E	E
P68254_14-3-3 protein theta	sp|P68254|1433T_MOUSE	14-3-3 protein theta  OS=Mus musculus (Mouse) GN=Ywhaq PE=1 SV=1	P68254	-0.0102834841860577	0.977259829702531	0	-0.133726777858115	0.190327861777448	0	0.153521884303391	0.105740507929939	0	0.0300785906313337	0.816687020358446	0	-0.11750934390296	0.11697431202964	0	0.142872191529708	0.0217012893605123	1	0.827907143041114	1.4284166365771	E	E	E	E	E	E
Q91X91_Nicotinate-nucleotide py.	sp|Q91X91|NADC_MOUSE	Nicotinate-nucleotide pyrophosphorylase [carboxylating]  OS=Mus musculus (Mouse) GN=Qprt PE=1 SV=1	Q91X91	-0.0232187562233719	0.91354479127155	0	-0.11298429680901	0.419805370562999	0	-0.109758262668194	0.319422463351851	0	-0.199523803253832	0.0748660490468557	0	-0.0872907272946719	0.363497012142695	0	-0.149310267125486	0.0378546091994656	1	0.822076499854649	0.939021820988839	E	E	E	E	E	E
Q8BWP5_Alpha-tocopherol transfe.	sp|Q8BWP5|TTPA_MOUSE	Alpha-tocopherol transfer protein  OS=Mus musculus (Mouse) GN=Ttpa PE=1 SV=1	Q8BWP5	0.0975292933715011	0.703341343223617	0	-0.0448591181194651	0.651813381320944	0	0.370173968089791	0.00079748129469809	1	0.227785556598825	0.0392622974039655	1	0.0703529234680644	0.615961986344381	0	0.441994679972865	7.87219310629041e-07	1	0.13159691179578	0.582961107124552	E	E	E	E	E	E
P70296_Phosphatidylethanolamine.	sp|P70296|PEBP1_MOUSE	Phosphatidylethanolamine-binding protein 1  OS=Mus musculus (Mouse) GN=Pebp1 PE=1 SV=3	P70296	-0.156698132798773	0.604930817341856	0	-0.0746835661431184	0.630592644936268	0	-0.22782406775335	0.0304227859371895	1	-0.145809501097695	0.377384899654034	0	-0.187917271333234	0.0438072333370642	1	-0.0914179486867397	0.274154654075594	0	1.16652202887118	1.8073185442144	E	E	E	E	E	E
P00405_Cytochrome c oxidase sub.	sp|P00405|COX2_MOUSE	Cytochrome c oxidase subunit 2  OS=Mus musculus (Mouse) GN=Mtco2 PE=1 SV=1	P00405	-0.0168934117535144	0.949174818000307	0	0.117056216584938	0.344781862433031	0	-0.0970401762316584	0.311714675412499	0	0.0369094521067943	0.766921618544833	0	0.0400841012641422	0.682437278489716	0	0.0177367540390847	0.824172489258384	0	0.841296827364953	0.336353417327055	E	E	E	E	E	E
Q9JMA7_Cytochrome P450 3A41	sp|Q9JMA7|CP341_MOUSE	Cytochrome P450 3A41  OS=Mus musculus (Mouse) GN=Cyp3a41a PE=1 SV=2	Q9JMA7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.720949702395643	0.471318246529345	0	5.52844247391944	1.84489038021775e-11	1	NA	0.647881817756989	NA	NA	NA	E	E	C
Q922B2_Aspartate--tRNA ligase, .	sp|Q922B2|SYDC_MOUSE	Aspartate--tRNA ligase, cytoplasmic  OS=Mus musculus (Mouse) GN=Dars PE=1 SV=2	Q922B2	-0.020109465748174	0.886085609157978	0	-0.0331584282925483	0.637186165195125	0	0.0401965423081627	0.448114365673633	0	0.0271475797637883	0.723642577600635	0	0.00113748733125973	0.992853515442514	0	0.0445317754845078	0.179173714297004	0	1.18660358871332	0.353642970487826	E	E	E	E	E	E
Q9JI75_Ribosyldihydronicotinami.	sp|Q9JI75|NQO2_MOUSE	Ribosyldihydronicotinamide dehydrogenase [quinone]  OS=Mus musculus (Mouse) GN=Nqo2 PE=1 SV=3	Q9JI75	0.220156284274697	0.571459571996972	0	-0.00971775556083543	0.947367116421267	0	0.340097220627385	0.0127373990261708	1	0.110223180791852	0.320312932878613	0	-0.0238702686105725	0.779396963116273	0	0.29183401875984	0.000796467526411076	1	1.0621855928525	0.193537576199454	E	E	E	E	E	E
Q9DCY0_Glycine N-acyltransferas.	sp|Q9DCY0|KEG1_MOUSE	Glycine N-acyltransferase-like protein Keg1  OS=Mus musculus (Mouse) GN=Keg1 PE=1 SV=1	Q9DCY0	-0.118026397298486	0.604930817341856	0	-0.104775718310695	0.396635262646846	0	-1.10286373159332	8.15393393326789e-09	1	-1.08961305260553	1.26390177898971e-06	1	-0.206639133856505	0.0444537762162503	1	-1.04116387909744	8.07730647111141e-15	1	0.49241272035572	0.82967233746253	E	E	E	E	E	E
Q8BG05_Heterogeneous nuclear ri.	sp|Q8BG05|ROA3_MOUSE	Heterogeneous nuclear ribonucleoprotein A3  OS=Mus musculus (Mouse) GN=Hnrnpa3 PE=1 SV=1	Q8BG05	-0.071578120047743	0.695265838155931	0	-0.011396394720645	0.918423969332415	0	0.114304507367162	0.16812141556392	0	0.17448623269426	0.013051479370569	1	0.00643754550811693	0.992462954970265	0	0.135940188383394	0.00724757303776641	1	0.582187347050885	0.132592280640873	E	E	E	E	E	E
Q9D1Q6_Endoplasmic reticulum re.	sp|Q9D1Q6|ERP44_MOUSE	Endoplasmic reticulum resident protein 44  OS=Mus musculus (Mouse) GN=Erp44 PE=1 SV=1	Q9D1Q6	-0.0571839896934989	0.801918620442288	0	-0.090696106807421	0.334789051430418	0	0.197847891517267	0.0321754395172002	1	0.164335774403344	0.138477470943761	0	-0.0117688370203837	0.867745776576978	0	0.155155829264842	0.0194056273335164	1	0.671228064005436	0.282032205853681	E	E	E	E	E	E
Q62167_ATP-dependent RNA helica.	sp|Q62167|DDX3X_MOUSE	ATP-dependent RNA helicase DDX3X  OS=Mus musculus (Mouse) GN=Ddx3x PE=1 SV=3	Q62167	-0.0487108912978584	0.959299845829439	0	0.204416747763254	0.112627283644899	0	0.344847132628683	0.0720988265633934	0	0.597974771689795	0.0400614099120094	1	0.122858404175211	0.391737356523974	0	0.349496591413523	0.000846376198193755	1	0.433078916737502	0.690517414453319	E	E	E	E	E	E
