variableMetadata	set	gene	accession	description	uniprot_id	WT.KO_fold	WT.KO_BH	WT.KO_signif	M.F_fold	M.F_BH	M.F_signif	oplsda_vip	biosigner	mixomics
Q99MN9_Propionyl-CoA carboxylas.	proteomics_liver	MX2	sp|Q99MN9|PCCB_MOUSE	Propionyl-CoA carboxylase beta chain, mitochondrial  OS=Mus musculus (Mouse) GN=Pccb PE=1 SV=2	Q99MN9	0.0690209040728362	0.178589335398919	0	-0.0763310562626991	0.0696361912106614	0	1.0091115198009		0
Q62348_Translin	proteomics_liver	MX2	sp|Q62348|TSN_MOUSE	Translin  OS=Mus musculus (Mouse) GN=Tsn PE=1 SV=1	Q62348	-0.107768060940337	0.179278267644087	0	-0.121013340193443	0.0618731161202923	0	1.49031146775283		0
P48758_Carbonyl reductase [NADP.	proteomics_liver	MX2	sp|P48758|CBR1_MOUSE	Carbonyl reductase [NADPH] 1  OS=Mus musculus (Mouse) GN=Cbr1 PE=1 SV=3	P48758	-0.0891652648411565	0.179278267644087	0	0.48680321514286	1.26667799401802e-08	1	0.296041479911065		0
O35678_Monoglyceride lipase	proteomics_liver	MX2	sp|O35678|MGLL_MOUSE	Monoglyceride lipase  OS=Mus musculus (Mouse) GN=Mgll PE=1 SV=1	O35678	-0.187163358732498	0.179378223015097	0	0.42267225618269	0.000847274875706359	1	0.92987707497963		0
Q9CX00_IST1 homolog	proteomics_liver	MX2	sp|Q9CX00|IST1_MOUSE	IST1 homolog  OS=Mus musculus (Mouse) GN=Ist1 PE=1 SV=1	Q9CX00	1.11882139542584	0.180982096994878	0	0.227886754927571	0.808013899803425	0	1.10219153427051		0
P28659_CUGBP Elav-like family m.	proteomics_liver	MX2	sp|P28659|CELF1_MOUSE	CUGBP Elav-like family member 1  OS=Mus musculus (Mouse) GN=Celf1 PE=1 SV=2	P28659	-0.203060861895423	0.18165120735137	0	0.0470391803803842	0.693062962090055	0	1.14865262866967		0
P63101_14-3-3 protein zeta/delta	proteomics_liver	MX2	sp|P63101|1433Z_MOUSE	14-3-3 protein zeta/delta  OS=Mus musculus (Mouse) GN=Ywhaz PE=1 SV=1	P63101	-0.0895506268720645	0.18165120735137	0	0.139302928666076	0.0140400318715011	1	1.26733034416242		0
Q60710_Deoxynucleoside triphosp.	proteomics_liver	MX2	sp|Q60710|SAMH1_MOUSE	Deoxynucleoside triphosphate triphosphohydrolase SAMHD1  OS=Mus musculus (Mouse) GN=Samhd1 PE=1 SV=3	Q60710	-0.780796855525846	0.182472084354618	0	1.16034418916471	0.0184578921706697	1	0.929639412489586		0
Q9JHS4_ATP-dependent Clp protea.	proteomics_liver	MX2	sp|Q9JHS4|CLPX_MOUSE	ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial  OS=Mus musculus (Mouse) GN=Clpx PE=1 SV=2	Q9JHS4	0.0965730894927219	0.18369123431077	0	0.0678791044696432	0.271535222815532	0	1.10907963970292		0
Q5RKZ7_Molybdenum cofactor bios.	proteomics_liver	MX2	sp|Q5RKZ7|MOCS1_MOUSE	Molybdenum cofactor biosynthesis protein 1  OS=Mus musculus (Mouse) GN=Mocs1 PE=1 SV=2	Q5RKZ7	-1.00247389893311	0.185077198195161	0	1.03128950996792	0.0935585284517317	0	1.25612474714976		0
Q3TEA8_Heterochromatin protein .	proteomics_liver	MX2	sp|Q3TEA8|HP1B3_MOUSE	Heterochromatin protein 1-binding protein 3  OS=Mus musculus (Mouse) GN=Hp1bp3 PE=1 SV=1	Q3TEA8	0.675572369082609	0.185836940358954	0	0.19603498168922	0.711760360228723	0	1.05276509337397		0
Q8BU33_Acetolactate synthase-li.	proteomics_liver	MX2	sp|Q8BU33|ILVBL_MOUSE	Acetolactate synthase-like protein  OS=Mus musculus (Mouse) GN=Ilvbl PE=1 SV=1	Q8BU33	0.263107192809059	0.185836940358954	0	-0.196065885958738	0.218946483980414	0	1.26909064895601		0
P16330_2',3'-cyclic-nucleotide .	proteomics_liver	MX2	sp|P16330|CN37_MOUSE	2',3'-cyclic-nucleotide 3'-phosphodiesterase  OS=Mus musculus (Mouse) GN=Cnp PE=1 SV=3	P16330	0.246205752665471	0.185836940358954	0	-0.522307003718424	0.00165242051627205	1	0.704538246085556		0
Q9D0G0_28S ribosomal protein S3.	proteomics_liver	MX2	sp|Q9D0G0|RT30_MOUSE	28S ribosomal protein S30, mitochondrial  OS=Mus musculus (Mouse) GN=Mrps30 PE=1 SV=1	Q9D0G0	0.223326816395566	0.185836940358954	0	-0.304169017404757	0.0306798358116162	1	0.903401530624636		0
Q9Z204_Heterogeneous nuclear ri.	proteomics_liver	MX2	sp|Q9Z204|HNRPC_MOUSE	Heterogeneous nuclear ribonucleoproteins C1/C2  OS=Mus musculus (Mouse) GN=Hnrnpc PE=1 SV=1	Q9Z204	-0.180731589721386	0.185836940358954	0	0.319043613824494	0.00670028076526636	1	0.997193744294803		0
Q8VE97_Serine/arginine-rich spl.	proteomics_liver	MX2	sp|Q8VE97|SRSF4_MOUSE	Serine/arginine-rich splicing factor 4  OS=Mus musculus (Mouse) GN=Srsf4 PE=2 SV=1	Q8VE97	-0.180687831024283	0.185836940358954	0	-0.00665228224412928	0.997349547876466	0	1.35225644851924		0
O35857_Mitochondrial import inn.	proteomics_liver	MX2	sp|O35857|TIM44_MOUSE	Mitochondrial import inner membrane translocase subunit TIM44  OS=Mus musculus (Mouse) GN=Timm44 PE=1 SV=2	O35857	-0.169684216163862	0.185836940358954	0	0.0578833227916959	0.573657076063011	0	1.30364609880458		0
Q9CR61_NADH dehydrogenase [ubiq.	proteomics_liver	MX2	sp|Q9CR61|NDUB7_MOUSE	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7  OS=Mus musculus (Mouse) GN=Ndufb7 PE=1 SV=3	Q9CR61	-0.153011518540026	0.185836940358954	0	-0.0729637543693933	0.494501149307384	0	1.48291861252594		0
P13707_Glycerol-3-phosphate deh.	proteomics_liver	MX2	sp|P13707|GPDA_MOUSE	Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic  OS=Mus musculus (Mouse) GN=Gpd1 PE=1 SV=3	P13707	-0.12255151859971	0.185836940358954	0	-0.425526704599612	2.02064185877349e-07	1	1.06477882625358		0
Q3U2P1_Protein transport protei.	proteomics_liver	MX2	sp|Q3U2P1|SC24A_MOUSE	Protein transport protein Sec24A  OS=Mus musculus (Mouse) GN=Sec24a PE=1 SV=1	Q3U2P1	0.12231153389391	0.185836940358954	0	-0.288197771763798	0.000672462031454006	1	0.857670211310159		0
P09671_Superoxide dismutase [Mn.	proteomics_liver	MX2	sp|P09671|SODM_MOUSE	Superoxide dismutase [Mn], mitochondrial  OS=Mus musculus (Mouse) GN=Sod2 PE=1 SV=3	P09671	-0.066089784751707	0.185836940358954	0	0.169301431454873	0.000307660287285853	1	0.78212815162847		0
Q9JKV1_Proteasomal ubiquitin re.	proteomics_liver	MX2	sp|Q9JKV1|ADRM1_MOUSE	Proteasomal ubiquitin receptor ADRM1  OS=Mus musculus (Mouse) GN=Adrm1 PE=1 SV=2	Q9JKV1	1.08190333079769	0.186205559817732	0	0.715516337862734	0.310832906645004	0	1.42540815039141		0
Q9JK53_Prolargin	proteomics_liver	MX2	sp|Q9JK53|PRELP_MOUSE	Prolargin  OS=Mus musculus (Mouse) GN=Prelp PE=1 SV=2	Q9JK53	0.829830072489223	0.186205559817732	0	0.281365979192135	0.654090570970666	0	1.35163323366856		0
Q9EPL8_Importin-7	proteomics_liver	MX2	sp|Q9EPL8|IPO7_MOUSE	Importin-7  OS=Mus musculus (Mouse) GN=Ipo7 PE=1 SV=2	Q9EPL8	0.257778268905088	0.186205559817732	0	-0.780539702155114	5.6687714476622e-05	1	0.771217101352843		0
Q9JIG7_Coiled-coil domain-conta.	proteomics_liver	MX2	sp|Q9JIG7|CCD22_MOUSE	Coiled-coil domain-containing protein 22  OS=Mus musculus (Mouse) GN=Ccdc22 PE=1 SV=1	Q9JIG7	0.166832495327519	0.186205559817732	0	-0.180868706488244	0.0799854915404494	0	1.17028425345634		0
Q9D6Y7_Mitochondrial peptide me.	proteomics_liver	MX2	sp|Q9D6Y7|MSRA_MOUSE	Mitochondrial peptide methionine sulfoxide reductase  OS=Mus musculus (Mouse) GN=Msra PE=1 SV=1	Q9D6Y7	-0.066958164687982	0.186205559817732	0	0.162616705098753	0.00052570657072593	1	0.716554170821266		0
Q99K23_Ufm1-specific protease 2	proteomics_liver	MX2	sp|Q99K23|UFSP2_MOUSE	Ufm1-specific protease 2  OS=Mus musculus (Mouse) GN=Ufsp2 PE=1 SV=1	Q99K23	0.455641005663971	0.186842247495036	0	0.472824604775642	0.0923865897857134	0	1.21466040319532		0
Q8VCF0_Mitochondrial antiviral-.	proteomics_liver	MX2	sp|Q8VCF0|MAVS_MOUSE	Mitochondrial antiviral-signaling protein  OS=Mus musculus (Mouse) GN=Mavs PE=1 SV=1	Q8VCF0	-0.132688020636198	0.189211896761122	0	0.0956551265259158	0.238915025075141	0	1.22130729886639		0
P08113_Endoplasmin	proteomics_liver	MX2	sp|P08113|ENPL_MOUSE	Endoplasmin  OS=Mus musculus (Mouse) GN=Hsp90b1 PE=1 SV=2	P08113	0.12929153859189	0.189211896761122	0	-0.162236133714423	0.0465048905754286	1	1.06838442236998		0
P70670_Nascent polypeptide-asso.	proteomics_liver	MX2	sp|P70670|NACAM_MOUSE	Nascent polypeptide-associated complex subunit alpha, muscle-specific form  OS=Mus musculus (Mouse) GN=Naca PE=1 SV=2	P70670	-0.102869340332017	0.189211896761122	0	0.0163786155844683	0.779542243441187	0	1.29253755633141		0
P14211_Calreticulin	proteomics_liver	MX2	sp|P14211|CALR_MOUSE	Calreticulin  OS=Mus musculus (Mouse) GN=Calr PE=1 SV=1	P14211	0.0993862004433623	0.189211896761122	0	-0.135227616664718	0.0323006602016966	1	0.721230984588169		0
Q9DBA6_Peroxisomal leader pepti.	proteomics_liver	MX2	sp|Q9DBA6|TYSD1_MOUSE	Peroxisomal leader peptide-processing protease  OS=Mus musculus (Mouse) GN=Tysnd1 PE=1 SV=1	Q9DBA6	0.203021130214868	0.189273110644646	0	-0.501317819392025	0.00048558240669811	1	0.647712417547735		0
Q8VCB3_Glycogen [starch] syntha.	proteomics_liver	MX2	sp|Q8VCB3|GYS2_MOUSE	Glycogen [starch] synthase, liver  OS=Mus musculus (Mouse) GN=Gys2 PE=1 SV=2	Q8VCB3	0.0938271891136715	0.1895632420105	0	-0.668352959401922	3.17891764713601e-10	1	0.393121207490556		0
Q3U3R4_Lipase maturation factor.	proteomics_liver	MX2	sp|Q3U3R4|LMF1_MOUSE	Lipase maturation factor 1  OS=Mus musculus (Mouse) GN=Lmf1 PE=1 SV=1	Q3U3R4	0.695221884104551	0.190734878125579	0	0.469047848232041	0.304025903017548	0	1.34875222965816		0
O55101_Synaptogyrin-2	proteomics_liver	MX2	sp|O55101|SNG2_MOUSE	Synaptogyrin-2  OS=Mus musculus (Mouse) GN=Syngr2 PE=2 SV=1	O55101	-0.180449461652842	0.190986285537694	0	0.202851027458916	0.0738591594025707	0	1.20000233331699		0
O88587_Catechol O-methyltransfe.	proteomics_liver	MX2	sp|O88587|COMT_MOUSE	Catechol O-methyltransferase  OS=Mus musculus (Mouse) GN=Comt PE=1 SV=2	O88587	-0.160161157794018	0.190986285537694	0	-0.509343420002153	1.53263510767536e-06	1	1.15675194527846		0
Q9DCS3_Enoyl-[acyl-carrier-prot.	proteomics_liver	MX2	sp|Q9DCS3|MECR_MOUSE	Enoyl-[acyl-carrier-protein] reductase, mitochondrial  OS=Mus musculus (Mouse) GN=Mecr PE=1 SV=2	Q9DCS3	-0.14362512348664	0.190986285537694	0	0.0390604431599364	0.654317012475333	0	1.43378658877275		0
O70570_Polymeric immunoglobulin.	proteomics_liver	MX2	sp|O70570|PIGR_MOUSE	Polymeric immunoglobulin receptor  OS=Mus musculus (Mouse) GN=Pigr PE=1 SV=1	O70570	1.04446588354754	0.191889741451037	0	0.704363815074558	0.306482802832749	0	1.40728773192672		0
Q8K3J1_NADH dehydrogenase [ubiq.	proteomics_liver	MX2	sp|Q8K3J1|NDUS8_MOUSE	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial  OS=Mus musculus (Mouse) GN=Ndufs8 PE=1 SV=1	Q8K3J1	-0.132374550960037	0.191889741451037	0	-0.0735222721990247	0.42126786921152	0	1.37431265970862		0
P36536_GTP-binding protein SAR1a	proteomics_liver	MX2	sp|P36536|SAR1A_MOUSE	GTP-binding protein SAR1a  OS=Mus musculus (Mouse) GN=Sar1a PE=1 SV=1	P36536	0.122809135206023	0.191889741451037	0	0.0599167862166041	0.490426058601209	0	1.2357754907145		0
Q60936_Atypical kinase COQ8A, m.	proteomics_liver	MX2	sp|Q60936|COQ8A_MOUSE	Atypical kinase COQ8A, mitochondrial  OS=Mus musculus (Mouse) GN=Coq8a PE=1 SV=2	Q60936	0.12921835052045	0.192094825171202	0	0.223705431852721	0.0044845477301732	1	1.46801956474		0
P28651_Carbonic anhydrase-relat.	proteomics_liver	MX2	sp|P28651|CAH8_MOUSE	Carbonic anhydrase-related protein  OS=Mus musculus (Mouse) GN=Ca8 PE=1 SV=5	P28651	1.12393611321108	0.192968774213488	0	0.293123574263436	0.750054973954378	0	1.37324691406543		0
P60334_Cysteine dioxygenase typ.	proteomics_liver	MX2	sp|P60334|CDO1_MOUSE	Cysteine dioxygenase type 1  OS=Mus musculus (Mouse) GN=Cdo1 PE=1 SV=1	P60334	0.974301733065765	0.19320208376406	0	0.541571241530026	0.42207608224651	0	1.11218928895038		0
P35235_Tyrosine-protein phospha.	proteomics_liver	MX2	sp|P35235|PTN11_MOUSE	Tyrosine-protein phosphatase non-receptor type 11  OS=Mus musculus (Mouse) GN=Ptpn11 PE=1 SV=2	P35235	0.762414579258859	0.19320208376406	0	0.699910741473456	0.14977764039596	0	1.2155854857915		0
Q9CQ80_Vacuolar protein-sorting.	proteomics_liver	MX2	sp|Q9CQ80|VPS25_MOUSE	Vacuolar protein-sorting-associated protein 25  OS=Mus musculus (Mouse) GN=Vps25 PE=1 SV=1	Q9CQ80	-0.187264149922125	0.19320208376406	0	0.302232367213541	0.013828624185008	1	0.984527471116319		0
P38060_Hydroxymethylglutaryl-Co.	proteomics_liver	MX2	sp|P38060|HMGCL_MOUSE	Hydroxymethylglutaryl-CoA lyase, mitochondrial  OS=Mus musculus (Mouse) GN=Hmgcl PE=1 SV=2	P38060	-0.0835939540434936	0.19320208376406	0	0.0490178157865557	0.344901754855711	0	1.12743468614061		0
P42932_T-complex protein 1 subu.	proteomics_liver	MX2	sp|P42932|TCPQ_MOUSE	T-complex protein 1 subunit theta  OS=Mus musculus (Mouse) GN=Cct8 PE=1 SV=3	P42932	-0.0537234320480771	0.193343888783081	0	0.0713209608148553	0.0387211688153493	1	1.20802010695378		0
Q8BML9_Glutamine--tRNA ligase	proteomics_liver	MX2	sp|Q8BML9|SYQ_MOUSE	Glutamine--tRNA ligase  OS=Mus musculus (Mouse) GN=Qars PE=1 SV=1	Q8BML9	0.203320755440203	0.195213653165662	0	-0.320187399382739	0.0162914034699846	1	1.01120387384767		0
O88958_Glucosamine-6-phosphate .	proteomics_liver	MX2	sp|O88958|GNPI1_MOUSE	Glucosamine-6-phosphate isomerase 1  OS=Mus musculus (Mouse) GN=Gnpda1 PE=1 SV=3	O88958	0.8629072907611	0.197697717768967	0	2.43247874078221	1.44233607651268e-05	1	1.0431470385178		0
Q9EQ32_Phosphoinositide 3-kinas.	proteomics_liver	MX2	sp|Q9EQ32|BCAP_MOUSE	Phosphoinositide 3-kinase adapter protein 1  OS=Mus musculus (Mouse) GN=Pik3ap1 PE=1 SV=1	Q9EQ32	0.172882594565348	0.198490106868746	0	0.314415009935065	0.00323777930855144	1	1.33652971105286		0
Q9D1M0_Protein SEC13 homolog	proteomics_liver	MX2	sp|Q9D1M0|SEC13_MOUSE	Protein SEC13 homolog  OS=Mus musculus (Mouse) GN=Sec13 PE=1 SV=3	Q9D1M0	-0.115698710436668	0.199299776252509	0	0.0324692610096839	0.651386226701179	0	1.44197061496183		0
Q8BHA3_D-aminoacyl-tRNA deacyla.	proteomics_liver	MX2	sp|Q8BHA3|DTD2_MOUSE	D-aminoacyl-tRNA deacylase 2  OS=Mus musculus (Mouse) GN=Dtd2 PE=1 SV=1	Q8BHA3	-0.144113588192358	0.200206147275008	0	-0.165341446404113	0.0679505724202428	0	1.15726342164079		0
Q99LM2_CDK5 regulatory subunit-.	proteomics_liver	MX2	sp|Q99LM2|CK5P3_MOUSE	CDK5 regulatory subunit-associated protein 3  OS=Mus musculus (Mouse) GN=Cdk5rap3 PE=1 SV=1	Q99LM2	0.51395868401217	0.200692920083203	0	-0.833936872970956	0.014536175553092	1	0.849279393484506		0
Q9CR98_Protein FAM136A	proteomics_liver	MX2	sp|Q9CR98|F136A_MOUSE	Protein FAM136A  OS=Mus musculus (Mouse) GN=Fam136a PE=1 SV=1	Q9CR98	-0.251969621033215	0.200692920083203	0	0.197832360264329	0.211544341281918	0	0.877676627114201		0
O70475_UDP-glucose 6-dehydrogen.	proteomics_liver	MX2	sp|O70475|UGDH_MOUSE	UDP-glucose 6-dehydrogenase  OS=Mus musculus (Mouse) GN=Ugdh PE=1 SV=1	O70475	0.0950744036051177	0.200692920083203	0	-0.53344026904113	1.97674762989613e-08	1	0.386392062588935		0
P62821_Ras-related protein Rab-.	proteomics_liver	MX2	sp|P62821|RAB1A_MOUSE	Ras-related protein Rab-1A  OS=Mus musculus (Mouse) GN=Rab1A PE=1 SV=3	P62821	-0.129288864740992	0.200908739962751	0	0.0396275246279068	0.625532550399749	0	1.37658478105354		0
Q9WVJ2_26S proteasome non-ATPas.	proteomics_liver	MX2	sp|Q9WVJ2|PSD13_MOUSE	26S proteasome non-ATPase regulatory subunit 13  OS=Mus musculus (Mouse) GN=Psmd13 PE=1 SV=1	Q9WVJ2	-0.0721232447453417	0.201881662061913	0	-0.0698781404623361	0.131378578077681	0	1.46447198637685		0
O35465_Peptidyl-prolyl cis-tran.	proteomics_liver	MX2	sp|O35465|FKBP8_MOUSE	Peptidyl-prolyl cis-trans isomerase FKBP8  OS=Mus musculus (Mouse) GN=Fkbp8 PE=1 SV=2	O35465	0.110744520043145	0.204044416341576	0	-0.0409280777025245	0.560087207821871	0	1.06665832052039		0
P34914_Bifunctional epoxide hyd.	proteomics_liver	MX2	sp|P34914|HYES_MOUSE	Bifunctional epoxide hydrolase 2  OS=Mus musculus (Mouse) GN=Ephx2 PE=1 SV=2	P34914	0.0891343341079427	0.204606467993074	0	-0.789831755718868	1.81781949600678e-11	1	0.182195727404058		0
P61358_60S ribosomal protein L27	proteomics_liver	MX2	sp|P61358|RL27_MOUSE	60S ribosomal protein L27  OS=Mus musculus (Mouse) GN=Rpl27 PE=1 SV=2	P61358	-0.0763975429069816	0.204710690129827	0	-0.0455824489798502	0.392709867673194	0	1.61705634446814		0
Q8VCI0_Phospholipase B-like 1	proteomics_liver	MX2	sp|Q8VCI0|PLBL1_MOUSE	Phospholipase B-like 1  OS=Mus musculus (Mouse) GN=Plbd1 PE=1 SV=1	Q8VCI0	0.976248381254578	0.204839796862716	0	0.860953041843011	0.175464687449144	0	1.05728676982831		0
P61514_60S ribosomal protein L3.	proteomics_liver	MX2	sp|P61514|RL37A_MOUSE	60S ribosomal protein L37a  OS=Mus musculus (Mouse) GN=Rpl37a PE=1 SV=2	P61514	-0.3198443566639	0.206426255243532	0	0.120466845933382	0.555583446527029	0	1.25867595832283		0
Q99KC8_von Willebrand factor A .	proteomics_liver	MX2	sp|Q99KC8|VMA5A_MOUSE	von Willebrand factor A domain-containing protein 5A  OS=Mus musculus (Mouse) GN=Vwa5a PE=1 SV=2	Q99KC8	-0.114119191124178	0.206787064592787	0	0.327598725359099	0.000161308284387521	1	0.676785691949903		0
O35343_Importin subunit alpha-3	proteomics_liver	MX2	sp|O35343|IMA3_MOUSE	Importin subunit alpha-3  OS=Mus musculus (Mouse) GN=Kpna4 PE=1 SV=1	O35343	0.143384167461345	0.206795326818778	0	-0.342669019560951	0.00090805106595299	1	0.838890437921563		0
Q9DBW0_Cytochrome P450 4V2	proteomics_liver	MX2	sp|Q9DBW0|CP4V2_MOUSE	Cytochrome P450 4V2  OS=Mus musculus (Mouse) GN=Cyp4v2 PE=1 SV=1	Q9DBW0	0.12198788522748	0.207227280557321	0	-1.06912932342138	2.39075015310216e-11	1	0.174256182260935		0
A7MCT6_Ethanolamine kinase 2	proteomics_liver	MX2	sp|A7MCT6|EKI2_MOUSE	Ethanolamine kinase 2  OS=Mus musculus (Mouse) GN=Etnk2 PE=1 SV=1	A7MCT6	-0.8836571134119	0.20751910701318	0	-0.447612829756206	0.48473934021892	0	1.0852418135765		0
Q8BH69_Selenide, water dikinase.	proteomics_liver	MX2	sp|Q8BH69|SPS1_MOUSE	Selenide, water dikinase 1  OS=Mus musculus (Mouse) GN=Sephs1 PE=1 SV=1	Q8BH69	0.329927371778066	0.20751910701318	0	0.28581280972934	0.186490232436263	0	1.01074047576963		0
Q8R0W0_Epiplakin	proteomics_liver	MX2	sp|Q8R0W0|EPIPL_MOUSE	Epiplakin  OS=Mus musculus (Mouse) GN=Eppk1 PE=1 SV=2	Q8R0W0	0.222407964209115	0.207912022864368	0	-0.786546884327301	1.63211204556171e-05	1	0.385239701842566		0
P16254_Signal recognition parti.	proteomics_liver	MX2	sp|P16254|SRP14_MOUSE	Signal recognition particle 14 kDa protein  OS=Mus musculus (Mouse) GN=Srp14 PE=1 SV=1	P16254	-0.209548736097041	0.209046264523856	0	0.0565491812561127	0.668051350947178	0	1.26349079455388		0
Q8VCR2_17-beta-hydroxysteroid d.	proteomics_liver	MX2	sp|Q8VCR2|DHB13_MOUSE	17-beta-hydroxysteroid dehydrogenase 13  OS=Mus musculus (Mouse) GN=Hsd17b13 PE=1 SV=2	Q8VCR2	0.183001267909177	0.209046264523856	0	-0.49709302152603	0.000307660287285853	1	0.721827376657714		0
P97493_Thioredoxin, mitochondri.	proteomics_liver	MX2	sp|P97493|THIOM_MOUSE	Thioredoxin, mitochondrial  OS=Mus musculus (Mouse) GN=Txn2 PE=1 SV=1	P97493	-0.421548235947931	0.209928236054529	0	0.65231523903314	0.021093995798381	1	0.994850838477069		0
Q9Z1J3_Cysteine desulfurase, mi.	proteomics_liver	MX2	sp|Q9Z1J3|NFS1_MOUSE	Cysteine desulfurase, mitochondrial  OS=Mus musculus (Mouse) GN=Nfs1 PE=1 SV=3	Q9Z1J3	-0.302316316372284	0.209928236054529	0	0.036329670470824	0.828263871948785	0	1.12115169676011		0
Q9Z2Y8_Pyridoxal phosphate home.	proteomics_liver	MX2	sp|Q9Z2Y8|PLPHP_MOUSE	Pyridoxal phosphate homeostasis protein  OS=Mus musculus (Mouse) GN=Plpbp PE=1 SV=1	Q9Z2Y8	-0.0707447193181352	0.209928236054529	0	0.0395280475202675	0.385780345196003	0	1.22480534431565		0
Q9QZD9_Eukaryotic translation i.	proteomics_liver	MX2	sp|Q9QZD9|EIF3I_MOUSE	Eukaryotic translation initiation factor 3 subunit I  OS=Mus musculus (Mouse) GN=Eif3i PE=1 SV=1	Q9QZD9	-0.0938198526700944	0.210886393563007	0	0.0661097262130816	0.272264020652525	0	1.36857669780455		0
Q922Q8_Leucine-rich repeat-cont.	proteomics_liver	MX2	sp|Q922Q8|LRC59_MOUSE	Leucine-rich repeat-containing protein 59  OS=Mus musculus (Mouse) GN=Lrrc59 PE=1 SV=1	Q922Q8	-0.0841066614108357	0.210906298586522	0	0.0966881813331568	0.0790996919879152	0	1.33240851375175		0
Q61009_Scavenger receptor class.	proteomics_liver	MX2	sp|Q61009|SCRB1_MOUSE	Scavenger receptor class B member 1  OS=Mus musculus (Mouse) GN=Scarb1 PE=1 SV=1	Q61009	1.00608322078545	0.211721982839413	0	-0.322134772926432	0.618861143623568	0	1.2488093977786		0
Q07797_Galectin-3-binding prote.	proteomics_liver	MX2	sp|Q07797|LG3BP_MOUSE	Galectin-3-binding protein  OS=Mus musculus (Mouse) GN=Lgals3bp PE=1 SV=1	Q07797	0.635106699768095	0.212355211837817	0	1.14328624106495	0.00441005991299152	1	1.05557275033434		0
P52840_Sulfotransferase 1A1	proteomics_liver	MX2	sp|P52840|ST1A1_MOUSE	Sulfotransferase 1A1  OS=Mus musculus (Mouse) GN=Sult1a1 PE=1 SV=1	P52840	0.222009636021099	0.213438214907894	0	0.962649999616566	5.02802960511621e-09	1	0.949583435009119		0
P49698_Hepatocyte nuclear facto.	proteomics_liver	MX2	sp|P49698|HNF4A_MOUSE	Hepatocyte nuclear factor 4-alpha  OS=Mus musculus (Mouse) GN=Hnf4a PE=1 SV=2	P49698	-0.193501789616043	0.213438214907894	0	0.00952085368849254	0.912214081632574	0	0.954266508554721		0
Q9WU78_Programmed cell death 6-.	proteomics_liver	MX2	sp|Q9WU78|PDC6I_MOUSE	Programmed cell death 6-interacting protein  OS=Mus musculus (Mouse) GN=Pdcd6ip PE=1 SV=3	Q9WU78	0.0903282701799775	0.213438214907894	0	-0.298432597389134	4.34098649231192e-05	1	0.671298076469156		0
Q8BGT5_Alanine aminotransferase.	proteomics_liver	MX2	sp|Q8BGT5|ALAT2_MOUSE	Alanine aminotransferase 2  OS=Mus musculus (Mouse) GN=Gpt2 PE=1 SV=1	Q8BGT5	0.0898888987376907	0.213438214907894	0	-0.328735386728532	1.29127284631469e-05	1	0.637640224340368		0
P62267_40S ribosomal protein S23	proteomics_liver	MX2	sp|P62267|RS23_MOUSE	40S ribosomal protein S23  OS=Mus musculus (Mouse) GN=Rps23 PE=1 SV=3	P62267	-0.181528589305085	0.214954545915712	0	-0.0740393692456962	0.59958520970804	0	1.35059180774148		0
Q68FH4_N-acetylgalactosamine ki.	proteomics_liver	MX2	sp|Q68FH4|GALK2_MOUSE	N-acetylgalactosamine kinase  OS=Mus musculus (Mouse) GN=Galk2 PE=1 SV=1	Q68FH4	-0.149442590260779	0.215778717541041	0	0.396079288360387	0.000432933922588499	1	0.419590586756397		0
P11714_Cytochrome P450 2D9	proteomics_liver	MX2	sp|P11714|CP2D9_MOUSE	Cytochrome P450 2D9  OS=Mus musculus (Mouse) GN=Cyp2d9 PE=1 SV=2	P11714	0.514056488668476	0.216419418616977	0	-5.66173183611881	1.23932533912827e-12	1	0.0378246325286251		0
O09117_Synaptophysin-like prote.	proteomics_liver	MX2	sp|O09117|SYPL1_MOUSE	Synaptophysin-like protein 1  OS=Mus musculus (Mouse) GN=Sypl1 PE=1 SV=2	O09117	-0.335317716617464	0.216419418616977	0	0.544338004054062	0.0177644192044506	1	0.966452103953105		0
P28656_Nucleosome assembly prot.	proteomics_liver	MX2	sp|P28656|NP1L1_MOUSE	Nucleosome assembly protein 1-like 1  OS=Mus musculus (Mouse) GN=Nap1l1 PE=1 SV=2	P28656	0.0974064681560805	0.216419418616977	0	-0.242995269962272	0.000782738887299788	1	0.826316664774775		0
Q8VCR7_Protein ABHD14B	proteomics_liver	MX2	sp|Q8VCR7|ABHEB_MOUSE	Protein ABHD14B  OS=Mus musculus (Mouse) GN=Abhd14b PE=1 SV=1	Q8VCR7	-0.0952716103128175	0.216419418616977	0	0.186819683967503	0.00530841920188275	1	0.810475708471595		0
P97351_40S ribosomal protein S3a	proteomics_liver	MX2	sp|P97351|RS3A_MOUSE	40S ribosomal protein S3a  OS=Mus musculus (Mouse) GN=Rps3a PE=1 SV=3	P97351	-0.0861261326244964	0.216419418616977	0	0.0311779419669698	0.579963055249085	0	1.47696713474603		0
